10th_percentage,12th_percentage,college_percentage,english_1,english_2,english_3,english_4,quantitative_ability_1,quantitative_ability_2,quantitative_ability_3,quantitative_ability_4,domain_skills_2,domain_test_3,domain_test_4,analytical_skills_1,analytical_skills_2,analytical_skills_3,specialization_in_study_C,specialization_in_study_D,specialization_in_study_E,specialization_in_study_G,specialization_in_study_I,specialization_in_study_J,specialization_in_study_L,performance,cluster_kmeans,cluster_agglomerative,cluster_dbscan
4.4868369990262265,4.532599493153256,4.207524426932059,4.3369207130761875,4.373792187537784,4.445499247023378,4.398983281687591,3.5152088938990684,3.852438261912487,4.143312062799161,4.002909331377755,4.259635425735073,4.133233655408821,4.333131537991926,4.080614369410199,4.182919413956871,3.6318224550096354,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,MP,0,1,0
4.383151002335591,4.364117214130314,4.232656178019613,3.7931544751752395,4.009877715867465,4.25840271055495,4.270426515884288,3.812474347756843,4.19372917384803,3.9481232555124235,4.1768741705467525,3.7378408951528455,3.6617917341631876,4.04663046122474,3.7985488549961492,4.037707233740279,3.7191633588776996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LP,0,0,0
4.384523514872469,4.410371107683024,4.320151230955794,3.913154440585618,4.307416331571524,4.149846160979519,4.217611285228148,4.121566294297025,4.137988917438128,4.321502391897514,4.023802183684769,4.510068617516435,4.529628826282391,4.5401059792568015,4.196518186951408,4.257316975378507,4.311647334558471,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,BP,1,1,0
4.564348191467836,4.514479320703588,4.39197696552705,4.085817745992938,4.2545731851940936,4.2411087213914245,4.428696527531726,4.147807632090925,4.312846619928219,4.228259959319758,4.340195581128424,4.356432086685059,4.277144931570092,4.2324124861932075,4.394449154672439,4.309694105935234,4.441568858874154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,1,1,0
4.410735561310335,4.207226719278773,4.42484663185681,4.020284968191802,4.236319506883544,4.223510378965765,4.142550272838952,4.0384389794620335,4.0584794900478505,4.275967551051916,4.325012719064081,4.129568181228193,4.064596086821325,4.253384210023163,4.4596187897470205,4.437275702258614,4.441568858874154,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,MP,1,1,0
4.453533011325132,4.358885942232239,4.141705133581938,4.117041012921229,4.159778383096172,4.25840271055495,4.336769333019615,3.1051011384781564,3.9720979869632513,3.904058411191573,3.842988844897237,4.337807840385674,4.197461182919256,4.071830232384593,4.017201686373226,4.037707233740279,4.048681686891539,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,MP,0,0,0
4.343805421853684,4.282206299391671,4.317754744653741,3.6567655034668123,4.272499631006497,4.090802944556136,4.082309237192547,3.4703359620230363,4.037573533712136,4.010780765203719,3.9815706363024477,4.057586043197269,4.088002655696816,4.096410553113124,4.080614369410199,4.292538083850756,3.8974343479433933,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,MP,0,0,0
4.455044727410454,4.308514638737202,4.157475843662191,4.286315431074036,4.272499631006497,4.4311774841492975,4.3837888846798005,3.775583406804377,4.19372917384803,4.125420897679919,4.1768741705467525,4.444680512280945,4.040628492573124,4.210991510764486,4.4383640044786965,4.437275702258614,4.468283416683491,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,BP,1,1,0
4.373616367313912,4.475061500641071,4.264368591205649,3.749726026880124,4.1396913363171315,3.937749820666655,4.287429390854341,4.2463852893266,4.35985143457239,4.306553313149572,4.384408189582946,4.427642873811284,4.197461182919256,4.389027617944759,4.371746704054132,4.391318771774934,4.342012503399395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,1,1,0
4.430816798843313,4.354141431184346,4.341204640153626,4.053588079182757,4.217726426872649,4.223510378965765,4.304147994758622,3.737279222026215,4.099024214312668,4.088648669330791,3.9374766423375593,4.356432086685059,4.368574489966092,4.570790291885646,3.9494939368576394,4.102538746111137,3.9430314873214005,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,BP,0,0,0
4.515245478460105,4.475061500641071,4.386392092183521,4.17670678383787,4.217726426872649,4.340652088535196,4.199367597626988,4.094617748946925,4.344427360768235,4.306553313149572,4.211742167154885,4.600772039095238,4.385898439897867,4.4419640302799515,4.4166476244615875,4.059788060190074,4.342012503399395,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,BP,1,1,0
4.460144413937834,4.442651256490317,4.284000269375321,3.6567655034668123,4.508757487805653,4.20559677858457,3.9257927958944214,3.9789153116160074,4.312846619928219,4.275967551051916,4.39872175249879,4.410309915394982,4.01607231700591,4.294052617985675,3.876866748443569,4.466780719058993,3.8738316473645598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,1,0,0
4.571406555835282,4.4942386252808095,4.396915247167632,3.6068300173245573,3.9380507524288877,4.16877715700487,4.161850302574286,3.915623074772102,4.2465258104071015,4.143312062799161,3.9815706363024477,4.279758853560835,4.040628492573124,4.143829653452161,4.049410589742843,4.239230029071393,3.9650733759425885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MP,0,0,0
4.48863636973214,4.354141431184346,4.366912996863833,4.205255682468906,4.522688199960134,4.090802944556136,4.398983281687591,4.009119963551794,3.9944029152293012,4.321502391897514,4.293937430584285,4.477908920251647,4.332999373433644,4.313782961091646,4.275402694969284,4.391318771774934,3.986639879268122,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,BP,1,1,0
4.534747721691546,4.282206299391671,4.414009680526933,4.385087981701512,4.508757487805653,4.473541743509656,4.102795460147231,3.848052628876799,4.099024214312668,4.143312062799161,4.1768741705467525,4.259635425735073,4.064596086821325,4.294052617985675,4.275402694969284,4.550406519724646,4.048681686891539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,1,1,0
4.396052806406973,4.430816798843313,4.1588830833596715,3.913154440585618,4.42083386205973,4.00623064928837,4.235528095240935,3.6126886081046585,4.016221169169937,4.069742727634187,3.9597666546718497,4.337807840385674,4.064596086821325,4.406986258079778,3.6635616461296463,4.0813918383991945,3.6009271957627536,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,BP,0,0,0
4.415582293202092,4.400603020246817,4.193284510077004,3.9858344376613783,4.179469872959103,4.20559677858457,4.253129535308247,4.0384389794620335,4.312846619928219,4.160888752224741,4.023802183684769,4.299485304444125,4.277144931570092,3.966981109038003,4.4804311954929545,4.523300916651237,4.41412099881386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,1,1,0
4.406719247264253,4.420766462989812,4.17315574264639,4.408328628000175,4.549980608289045,4.473541743509656,4.061394535701471,4.0384389794620335,4.328761653066877,4.030823524514123,4.002909331377755,4.3747158028876605,4.4839761671234095,4.4922385021575435,4.324734522057079,4.422190184618976,4.342012503399395,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,BP,1,1,0
4.437934266612178,4.379523504455763,4.400112102220266,3.3110937500181596,4.179469872959103,3.983920744607727,3.9730661610833784,4.066922819104467,4.229234811621549,4.275967551051916,4.39872175249879,4.541226212292781,4.402927374172312,4.389027617944759,4.110873864173311,4.163421818334223,4.088002655696816,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,BP,1,1,0
4.562575788355671,4.567779796769532,4.454347296253507,4.311938149744564,4.494629965983458,4.401903531345119,4.47167384971666,4.173377933448606,4.447710644698059,4.43367252052504,4.41283332513199,4.356432086685059,4.217985248652651,4.143829653452161,4.4596187897470205,4.239230029071393,4.519662380262805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,1,1,0
4.2626798770413155,4.1588830833596715,4.316554344376219,3.7931544751752395,3.9380507524288877,4.149846160979519,4.217611285228148,4.173377933448606,4.447710644698059,4.306553313149572,4.044267443113671,4.279758853560835,3.938564202697535,4.352112842423541,4.520799946222101,4.406873603982936,4.544394690721865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MP,1,1,0
4.276666119016055,4.354141431184346,4.372733587762289,3.554269312733238,4.076889495718903,4.070320917741851,4.142550272838952,3.8790255107696288,4.19372917384803,4.195141608448784,4.278029992627931,4.3747158028876605,4.436139226965694,4.4419640302799515,4.324734522057079,4.326560756413883,4.214593690373678,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,BP,1,1,0
4.447346100794524,4.3463994570307305,4.221417644785577,4.408328628000175,4.536427510678993,4.487273507510971,4.040033048447265,4.0384389794620335,4.229234811621549,4.2444167046671,4.103264201275367,4.427642873811284,3.911333112334208,4.18910161407383,4.371746704054132,3.992026763949795,4.519662380262805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,1,1,0
4.493120682179469,4.505349850705881,4.178685710655851,3.3110937500181596,4.290110370545317,4.00623064928837,3.9730661610833784,3.915623074772102,4.2116395657474115,4.125420897679919,4.083982778718484,4.410309915394982,4.314725680840401,4.253384210023163,4.196518186951408,4.5094675241094615,4.1070981375808655,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,BP,0,1,0
4.468204330914934,4.486386649998124,4.27763786893635,4.385087981701512,4.436035188450542,4.487273507510971,4.398983281687591,4.121566294297025,4.175492140646098,4.306553313149572,4.2287305991680135,4.106145164027274,4.436139226965694,4.02077920906026,4.4383640044786965,4.466780719058993,4.385898439897867,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,BP,1,1,0
4.37449836825309,4.297285406218791,4.1219597292550745,4.205255682468906,4.307416331571524,4.371746704054132,4.368360051271954,3.947769848042306,4.137988917438128,4.195141608448784,3.9815706363024477,4.356432086685059,4.176507037515036,4.333131537991926,4.275402694969284,4.309694105935234,4.2961118349070055,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,BP,1,1,0
4.470495282661489,4.428433007488037,4.283586561860629,3.913154440585618,4.159778383096172,4.028053664818881,4.253129535308247,3.947769848042306,4.229234811621549,4.160888752224741,3.9597666546718497,4.006548050410668,4.040628492573124,4.352112842423541,3.876866748443569,4.437275702258614,3.6009271957627536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,0,0,0
4.493120682179469,4.452368595730128,4.355425952876702,3.7888955249556733,4.307416331571524,4.20559677858457,4.102795460147231,3.9789153116160074,4.229234811621549,4.17816183043781,4.122180872416186,4.259635425735073,4.088002655696816,4.313782961091646,4.371746704054132,4.536945554591345,4.144228818404392,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,BP,1,1,0
4.515245478460105,4.496024738727294,4.2112383136936,4.233012113243161,4.480299993750407,4.4311774841492975,4.235528095240935,3.597836114669649,3.9720979869632513,4.107203798580328,4.140746336499971,4.444680512280945,4.23809653482846,4.294052617985675,3.983920744607727,4.239230029071393,3.9650733759425885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LP,1,1,0
4.3463994570307305,4.23410650459726,4.2487809155265195,3.913154440585618,4.198781084250281,4.187356418789951,4.235528095240935,4.198310663512987,4.344427360768235,4.321502391897514,4.355151367258069,4.299485304444125,4.01607231700591,4.459004572125769,4.223510378965765,4.466780719058993,4.088002655696816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,1,1,0
4.399375273008495,4.29592393562047,4.404277243608702,3.7931544751752395,4.179469872959103,4.149846160979519,4.180784883211417,3.6974491862177454,4.2116395657474115,4.030823524514123,3.9815706363024477,4.174829894667719,4.064596086821325,4.273925139684633,4.049410589742843,4.0813918383991945,4.048681686891539,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,BP,0,1,0
4.3489867805956814,4.32280727501391,4.246779485265856,3.8347751307063667,4.2545731851940936,3.9611017282491257,4.336769333019615,4.51085950651685,4.419273383337109,4.420320295986943,4.543970977162836,4.259635425735073,4.064596086821325,4.4922385021575435,4.249793100764959,4.102538746111137,4.248002509839341,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,BP,1,1,0
4.516338972281476,4.579852378003801,4.276804998260776,3.6068300173245573,4.307416331571524,3.8642323415917983,4.161850302574286,3.1051011384781564,3.9720979869632513,3.784570465404933,4.103264201275367,4.1967150005400535,3.8248862287267724,4.333131537991926,4.223510378965765,4.375518158647089,4.162289630804565,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,BP,0,0,0
4.315352501405889,4.127134385045092,4.378896741664954,3.913154440585618,4.357606675992857,4.090802944556136,4.199367597626988,3.520072716717147,4.175492140646098,3.834091661298051,4.122180872416186,4.259635425735073,4.217985248652651,4.273925139684633,4.049410589742843,4.220809909806221,4.144228818404392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,0,0,0
4.454347296253507,4.552823705615882,4.308110951723713,3.749726026880124,4.098264681667204,4.16877715700487,4.180784883211417,3.6126886081046585,3.9259377212255218,4.069742727634187,4.2287305991680135,4.299485304444125,4.2961118349070055,4.18910161407383,4.223510378965765,4.239230029071393,4.231437612270768,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,MP,0,1,0
4.449101000338202,4.5117382411955385,4.326646051321076,4.117041012921229,4.480299993750407,4.38693879267126,4.142550272838952,3.775583406804377,3.9944029152293012,4.160888752224741,4.083982778718484,4.392671218387576,4.064596086821325,4.253384210023163,3.983920744607727,4.375518158647089,3.7191633588776996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,1,1,0
4.464988155388229,4.42484663185681,4.297557478047431,3.0798306067169383,4.11919251461861,4.00623064928837,4.061394535701471,3.848052628876799,4.078957322440411,4.211837880764524,4.140746336499971,4.279758853560835,3.938564202697535,4.143829653452161,4.140244550969299,3.992026763949795,4.197461182919256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,0,0,0
4.484131857611035,4.471638793363569,4.11414718951828,4.053588079182757,4.40539788373594,4.223510378965765,4.304147994758622,4.147807632090925,4.328761653066877,4.088648669330791,4.103264201275367,4.299485304444125,4.277144931570092,4.459004572125769,3.983920744607727,4.202044112356595,3.9650733759425885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,1,1,0
4.44886719159269,4.345881188037528,4.109233174715851,4.147318832914106,4.3897198954441405,4.070320917741851,4.320591676955264,3.4703359620230363,3.9020331528359216,3.9481232555124235,4.1768741705467525,3.9247474604774406,3.8248862287267724,4.2324124861932075,4.348516855775004,4.239230029071393,4.385898439897867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MP,0,0,0
4.477791256658261,4.440649253819643,4.353369925424077,3.8747325036893616,4.522688199960134,4.308559482792009,4.102795460147231,4.173377933448606,4.2116395657474115,4.321502391897514,4.325012719064081,4.61512051684126,4.350945121972843,4.508450253825616,4.348516855775004,4.5094675241094615,4.1070981375808655,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,BP,1,1,0
4.402686737370185,4.542230386214217,4.4765410433909105,4.053588079182757,4.217726426872649,4.16877715700487,4.320591676955264,4.378125592872144,4.35985143457239,4.420320295986943,4.45401117309482,4.556448364806966,4.2578113182524255,4.555565821834653,4.500819261531618,4.550406519724646,4.441568858874154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,1,1,0
4.47026642352329,4.375757021660286,4.455509411433685,3.0798306067169383,4.198781084250281,4.130549855552453,3.876173291184754,3.6974491862177454,3.9020331528359216,4.107203798580328,4.158973397200329,4.106145164027274,4.385898439897867,4.120401148337502,4.080614369410199,4.326560756413883,4.280331169728478,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,BP,0,0,0
4.343805421853684,4.399375273008495,4.2146429502441345,3.749726026880124,4.290110370545317,4.070320917741851,4.217611285228148,4.094617748946925,4.263522905248385,4.211837880764524,4.355151367258069,4.444680512280945,4.314725680840401,3.966981109038003,4.3003727813170425,4.391318771774934,4.1070981375808655,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,BP,1,1,0
4.4520190064939165,4.414009680526933,4.341204640153626,3.8347751307063667,4.324427884109763,4.308559482792009,4.061394535701471,4.147807632090925,4.344427360768235,4.211837880764524,4.023802183684769,4.279758853560835,4.350945121972843,4.143829653452161,4.140244550969299,4.239230029071393,4.125835804025951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,1,1,0
4.470495282661489,4.194189897191817,4.257030144499196,3.7931544751752395,4.159778383096172,4.090802944556136,4.235528095240935,4.0384389794620335,4.344427360768235,4.275967551051916,4.1768741705467525,4.392671218387576,4.23809653482846,3.966981109038003,4.196518186951408,4.375518158647089,4.088002655696816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LP,1,1,0
4.273884476054178,4.358885942232239,4.171459912439625,4.053588079182757,4.2545731851940936,4.187356418789951,4.304147994758622,3.947769848042306,4.2465258104071015,4.2603165546871935,4.064322261444903,4.510068617516435,4.436139226965694,4.424628066953091,4.017201686373226,4.123247707348816,3.9650733759425885,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,BP,1,1,0
4.320151230955794,4.257030144499196,4.3067641501733345,3.6567655034668123,4.076889495718903,4.110873864173311,4.102795460147231,4.198310663512987,4.078957322440411,4.321502391897514,4.355151367258069,4.129568181228193,3.990897922746559,4.508450253825616,4.4166476244615875,4.239230029071393,4.494302836922403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,1,1,0
4.418840607796598,4.189654742026425,4.23410650459726,3.950154591590486,4.0550474130266405,4.130549855552453,4.352689433643846,3.9789153116160074,4.0584794900478505,4.211837880764524,4.369886769811303,4.337807840385674,3.938564202697535,4.37074055809487,4.275402694969284,4.202044112356595,4.2961118349070055,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,BP,1,1,0
4.447346100794524,4.37449836825309,4.350277936359301,4.233012113243161,4.217726426872649,4.38693879267126,3.9958903859316366,3.947769848042306,4.2116395657474115,4.2603165546871935,4.122180872416186,4.259635425735073,4.040628492573124,4.333131537991926,3.4042231025786927,3.5237510170775876,3.392346063531447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,0,0,0
4.2021520815229785,4.239886867512759,4.30406509320417,4.085817745992938,4.2545731851940936,4.308559482792009,4.180784883211417,4.094617748946925,4.344427360768235,4.321502391897514,3.9374766423375593,4.299485304444125,4.197461182919256,4.02077920906026,4.3003727813170425,4.239230029071393,4.326945169986109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,1,1,0
4.3056854014171595,4.339510497570803,4.191924890560965,3.950154591590486,4.11919251461861,4.25840271055495,4.235528095240935,3.915623074772102,4.296674196615998,4.195141608448784,4.355151367258069,4.392671218387576,4.217985248652651,4.096410553113124,4.16877715700487,4.523300916651237,3.8738316473645598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,1,1,0
4.416548827045609,4.292648823522665,4.117409835153096,3.9858344376613783,4.1396913363171315,4.16877715700487,4.304147994758622,2.6472206402544227,4.037573533712136,3.6488427656852602,3.9815706363024477,3.9800177770606497,3.8248862287267724,4.02077920906026,4.275402694969284,4.163421818334223,4.326945169986109,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,MP,0,0,0
4.51085950651685,4.426043520090656,4.272490747605575,3.7931544751752395,4.480299993750407,4.2411087213914245,4.061394535701471,3.848052628876799,4.137988917438128,4.306553313149572,4.158973397200329,4.1967150005400535,3.7943261729527142,4.143829653452161,4.049410589742843,4.163421818334223,4.048681686891539,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,MP,0,0,0
4.545420181582317,4.519939041625431,4.3130784050476105,3.4987919713691125,4.217726426872649,4.00623064928837,4.102795460147231,2.8560932744406706,3.9944029152293012,3.705362963277502,4.140746336499971,4.129568181228193,3.549419190367136,4.02077920906026,3.7985488549961492,3.8938848149729455,3.8248862287267724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MP,0,0,0
4.454347296253507,4.421247347827163,4.30406509320417,3.913154440585618,4.159778383096172,4.187356418789951,4.287429390854341,3.8824084639282805,4.11869633488221,4.143312062799161,4.2287305991680135,4.218131388194253,4.088002655696816,3.994241894875175,4.140244550969299,4.239230029071393,4.125835804025951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,0,0,0
4.257454983420831,4.2983732496766285,4.247065649239764,3.163004041343948,4.480299993750407,3.838474317405335,4.040033048447265,3.2422080563421196,4.156916330208728,3.758858803489788,4.044267443113671,4.129568181228193,4.217985248652651,3.966981109038003,3.6206979416978653,3.662912295457479,3.6617917341631876,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,MP,0,0,0
4.454347296253507,4.394449154672439,4.189654742026425,4.147318832914106,4.40539788373594,4.292118504158551,4.336769333019615,4.121566294297025,4.328761653066877,4.2444167046671,4.384408189582946,3.835654594407493,4.064596086821325,3.6810017913177955,4.371746704054132,4.123247707348816,4.441568858874154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MP,1,1,0
4.248495242049359,4.276666119016055,4.110873864173311,4.286315431074036,4.536427510678993,4.110873864173311,4.368360051271954,4.0384389794620335,4.296674196615998,4.2603165546871935,4.355151367258069,4.392671218387576,4.277144931570092,4.18910161407383,4.371746704054132,4.375518158647089,4.356856178049175,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,BP,1,1,0
4.4331949212482815,4.55744944977668,4.318820558770089,4.3369207130761875,4.217726426872649,4.4596187897470205,4.413950260172473,3.947769848042306,4.229234811621549,4.143312062799161,4.064322261444903,4.152455093930257,4.040628492573124,4.210991510764486,4.4166476244615875,4.275082587410411,4.468283416683491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,1,1,0
4.254761283628006,4.244056835450428,4.1925293941308315,3.239787714618668,4.11919251461861,4.20559677858457,3.850408630163642,3.567452492333574,3.9720979869632513,3.990328063308333,4.1768741705467525,4.279758853560835,4.155104401400651,3.966981109038003,3.983920744607727,4.0813918383991945,3.9650733759425885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MP,0,0,0
4.514479320703588,4.467860235023485,4.279440045898781,4.053588079182757,4.1396913363171315,4.223510378965765,4.336769333019615,3.848052628876799,4.19372917384803,4.069742727634187,4.2287305991680135,4.299485304444125,4.197461182919256,4.294052617985675,4.110873864173311,4.202044112356595,4.125835804025951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LP,1,0,0
4.515245478460105,4.477336814478207,4.328625857946767,4.260018885582899,4.373792187537784,4.4166476244615875,4.061394535701471,3.848052628876799,4.263522905248385,4.125420897679919,4.2287305991680135,4.318830138277606,4.110873864173311,4.424628066953091,3.838474317405335,4.202044112356595,3.6617917341631876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,1,1,0
4.48863636973214,4.401829261970061,4.262257252536892,4.17670678383787,4.198781084250281,4.371746704054132,4.142550272838952,3.9123508205433595,4.175492140646098,4.228259959319758,4.211742167154885,4.427642873811284,4.23809653482846,4.389027617944759,4.275402694969284,4.481213066550129,3.7994848121976386,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,BP,1,1,0
4.398514952178684,4.293195420967266,4.34795265434013,4.020284968191802,4.307416331571524,4.25840271055495,4.235528095240935,3.6559666729122022,4.016221169169937,4.107203798580328,4.122180872416186,4.239098714653276,4.088002655696816,4.16672180568988,4.500819261531618,4.495440081307168,4.494302836922403,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,BP,1,1,0
4.430816798843313,4.54595082632812,4.276804998260776,3.3776519095965645,4.217726426872649,4.028053664818881,4.040033048447265,3.567452492333574,4.11869633488221,4.275967551051916,3.9815706363024477,3.9800177770606497,3.6617917341631876,3.994241894875175,4.249793100764959,4.406873603982936,4.162289630804565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MP,0,0,0
4.5094299137072555,4.402074329977659,4.22829253473184,3.704325583812242,4.159778383096172,4.149846160979519,4.040033048447265,4.066922819104467,4.280235920656845,4.228259959319758,4.1768741705467525,4.337807840385674,4.277144931570092,4.406986258079778,4.4383640044786965,4.239230029071393,4.494302836922403,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,BP,1,1,0
4.498697941477575,4.423648309364701,4.378269585796169,4.17670678383787,4.11919251461861,4.223510378965765,4.428696527531726,3.6126886081046585,3.9492841767175904,4.030823524514123,4.023802183684769,4.006548050410668,3.8833396819122057,4.04663046122474,4.223510378965765,4.309694105935234,4.197461182919256,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,BP,0,0,0
4.475061500641071,4.422448549172797,4.395682961121367,4.361294330078631,4.341154877769002,4.445499247023378,4.4993323921703166,4.198310663512987,4.390003715033287,4.321502391897514,4.140746336499971,3.835654594407493,3.938564202697535,3.6435231684513636,4.4166476244615875,4.406873603982936,4.385898439897867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,1,1,0
4.418840607796598,4.29592393562047,4.28123898086119,4.233012113243161,4.272499631006497,4.371746704054132,4.398983281687591,3.6559666729122022,3.9720979869632513,4.030823524514123,4.194460133301364,4.259635425735073,3.9650733759425885,3.966981109038003,4.16877715700487,4.0813918383991945,4.231437612270768,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,BP,0,0,0
4.468662941333428,4.5591262474866845,4.28040910529489,4.309405220325504,4.198781084250281,4.090802944556136,4.398983281687591,3.304301245439983,3.8775431325202194,3.8812757878034905,4.1768741705467525,4.106145164027274,4.088002655696816,4.273925139684633,4.080614369410199,4.326560756413883,3.8974343479433933,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,BP,0,0,0
4.372228792193771,4.241326752570746,4.446291680920603,3.8306901577056185,4.159778383096172,4.187356418789951,4.368360051271954,4.121566294297025,4.35985143457239,4.306553313149572,4.39872175249879,4.427642873811284,4.217985248652651,4.143829653452161,4.275402694969284,4.481213066550129,4.1070981375808655,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,BP,1,1,0
4.279440045898781,4.23410650459726,4.264087336809195,3.071119750242691,4.076889495718903,4.130549855552453,3.9012907738782605,3.5152088938990684,4.156916330208728,3.969448298612286,4.122180872416186,4.006548050410668,4.01607231700591,3.9389562961384232,3.876866748443569,4.495440081307168,3.6009271957627536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MP,0,0,0
4.44500143383527,4.543294782270004,4.333361462692601,3.8347751307063667,4.436035188450542,4.187356418789951,4.180784883211417,4.121566294297025,4.175492140646098,4.321502391897514,4.340195581128424,4.3747158028876605,4.155104401400651,4.253384210023163,4.324734522057079,4.143536494175161,3.986639879268122,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,BP,1,1,0
4.456670177669648,4.581492058633514,4.472324272654662,3.4987919713691125,4.0550474130266405,4.00623064928837,4.161850302574286,3.176002547577386,3.8775431325202194,3.9263335275310034,4.002909331377755,4.218131388194253,4.23809653482846,4.210991510764486,4.371746704054132,4.123247707348816,4.468283416683491,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,BP,0,0,0
4.532599493153256,4.422808628394115,4.26689632742025,3.704325583812242,4.324427884109763,4.223510378965765,3.9958903859316366,3.028786471791609,3.9259377212255218,3.8812757878034905,4.023802183684769,4.410309915394982,4.350945121972843,4.389027617944759,4.017201686373226,4.326560756413883,3.35292432514882,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,MP,0,0,0
4.453882071774309,4.343805421853684,4.3254562831854875,4.117041012921229,4.236319506883544,4.308559482792009,4.287429390854341,3.812474347756843,4.037573533712136,4.050472452172167,4.1768741705467525,4.477908920251647,4.436139226965694,4.37074055809487,4.16877715700487,4.359463872593958,4.068535426168181,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,LP,1,1,0
4.5290447955986,4.471638793363569,4.185098925490565,3.440055184268902,4.1396913363171315,4.16877715700487,3.9958903859316366,3.567452492333574,3.8775431325202194,4.010780765203719,4.1768741705467525,4.239098714653276,4.01607231700591,3.9389562961384232,4.196518186951408,4.163421818334223,4.197461182919256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LP,0,0,0
